"X","Obskey","Poskey","Tripkey","Group","Species","Age","Plumage","Sex","Count","Distance","Transect","Behaviour","Association","Direction","Prey","TurbineHeight","Notes"
326200,1100326200,110065027,110001052,NA,"5900","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
326201,1100326201,110065028,110001052,"3","5900","A",NA,NA,29,"B",1,"DF","X",NA,NA,NA,NA
326202,1100326202,110065028,110001052,"3","5900","2",NA,NA,2,"B",1,"DF","X",NA,NA,NA,NA
326203,1100326203,110065028,110001052,NA,"5900",NA,NA,NA,4,"D",1,NA,"X",NA,NA,NA,NA
326204,1100326204,110065029,110001052,NA,"6340",NA,"W",NA,1,"D",1,NA,"X",NA,NA,NA,NA
326205,1100326205,110065031,110001052,"4","6345",NA,NA,NA,3,"E",0,"YS","X",NA,NA,NA,NA
326206,1100326206,110065031,110001052,"4","5900",NA,NA,NA,6,"E",0,"P","X",NA,NA,NA,NA
326207,1100326207,110065031,110001052,"4","6020","A",NA,NA,1,"E",0,"Z","X",NA,NA,NA,NA
326208,1100326208,110065031,110001052,NA,"5900","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
326209,1100326209,110065032,110001052,NA,"6340",NA,"W",NA,1,"C",1,NA,"X",NA,NA,NA,NA
326210,1100326210,110065032,110001052,NA,"5900",NA,NA,NA,1,"E",0,NA,"X",NA,NA,NA,NA
326211,1100326211,110065033,110001052,"5","6360","A","B",NA,2,"A",1,NA,"X",NA,NA,NA,NA
326212,1100326212,110065033,110001052,"5","5900","A",NA,NA,1,"A",1,NA,"X",NA,NA,NA,NA
326213,1100326213,110065034,110001052,NA,"6345",NA,NA,NA,2,"2",0,NA,"X","NE",NA,NA,NA
326214,1100326214,110065036,110001052,NA,"5920","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
326215,1100326215,110065036,110001052,NA,"6000","A",NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
326216,1100326216,110065037,110001052,"6","6360","A","W",NA,1,"C",1,"DY","X",NA,NA,NA,NA
326217,1100326217,110065037,110001052,"6","6360","A","T",NA,1,"C",1,"DY","X",NA,NA,NA,NA
326218,1100326218,110065037,110001052,"6","6360","A","B",NA,1,"C",1,"DY","X",NA,NA,NA,NA
326219,1100326219,110065038,110001052,NA,"5910","A",NA,NA,1,"A",1,NA,"X",NA,NA,NA,NA
326220,1100326220,110065038,110001052,NA,"5900",NA,NA,NA,4,"E",0,NA,"X",NA,NA,NA,NA
326221,1100326221,110065039,110001052,"7","6360",NA,NA,NA,2,"A",1,NA,"X",NA,NA,NA,NA
326222,1100326222,110065039,110001052,"7","5900","A",NA,NA,1,"A",1,NA,"X",NA,NA,NA,NA
326223,1100326223,110065039,110001052,"7","5900","2",NA,NA,1,"A",1,NA,"X",NA,NA,NA,NA
326224,1100326224,110065039,110001052,"7","5926","A",NA,NA,1,"A",1,"DF","X",NA,NA,NA,NA
326225,1100326225,110065040,110001052,NA,"5910","A",NA,NA,2,"E",0,"CD","P~X",NA,NA,NA,"OHVS2"
326226,1100326226,110065040,110001052,NA,"6009","I",NA,NA,3,"E",0,NA,"P~X",NA,NA,NA,"OHVS2"
326227,1100326227,110065041,110001052,NA,"5920","3",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
326228,1100326228,110065041,110001052,NA,"5920","2",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
326229,1100326229,110065041,110001052,NA,"5920","2",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
326230,1100326230,110065042,110001052,"8","6360","A","W",NA,5,"C",1,NA,"X",NA,NA,NA,NA
326231,1100326231,110065042,110001052,"8","6360","A","T",NA,3,"C",1,NA,"X",NA,NA,NA,NA
326232,1100326232,110065042,110001052,"8","6020","A",NA,NA,1,"C",1,NA,"X",NA,NA,NA,NA
326233,1100326233,110065042,110001052,"9","5900","A",NA,NA,1,"A",1,"DF","X",NA,NA,NA,NA
326234,1100326234,110065042,110001052,"9","5900","3",NA,NA,1,"A",1,"DF","X",NA,NA,NA,NA
326235,1100326235,110065044,110001052,"10","6360",NA,"T",NA,1,"D",1,NA,"X",NA,NA,NA,NA
326236,1100326236,110065044,110001052,"10","6360","A","W",NA,1,"D",1,NA,"X",NA,NA,NA,NA
326237,1100326237,110065044,110001052,"10","6360","A","B",NA,1,"D",1,NA,"X",NA,NA,NA,NA
326238,1100326238,110065046,110001052,NA,"6340",NA,"W",NA,1,"D",1,NA,"X",NA,NA,NA,NA
326239,1100326239,110065046,110001052,NA,"6000","A",NA,NA,1,"E",0,NA,"T",NA,NA,NA,"MF3"
326240,1100326240,110065048,110001052,"11","6340",NA,"W",NA,2,"E",0,NA,"X",NA,NA,NA,NA
326241,1100326241,110065048,110001052,"11","5926","3",NA,NA,1,"E",0,NA,"X",NA,NA,NA,NA
326242,1100326242,110065050,110001052,NA,"6009","I",NA,NA,3,"2",0,NA,"X",NA,NA,NA,NA
326243,1100326243,110065050,110001052,NA,"6009","I",NA,NA,1,"A",0,NA,"X",NA,NA,NA,NA
326244,1100326244,110065056,110001052,NA,"6020",NA,NA,NA,1,"D",1,"P","X",NA,NA,NA,NA
326245,1100326245,110065056,110001052,NA,"6020",NA,NA,NA,1,"D",1,"P","X",NA,NA,NA,NA
326246,1100326246,110065056,110001052,NA,"5900","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
326247,1100326247,110065056,110001052,NA,"5900","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
326248,1100326248,110065058,110001052,NA,"6340",NA,"W",NA,1,"2",0,NA,"X",NA,NA,NA,NA
326249,1100326249,110065060,110001052,"12","6360",NA,NA,NA,3,"D",1,NA,"X",NA,NA,NA,NA
326250,1100326250,110065060,110001052,"12","6340",NA,"W",NA,1,"D",1,NA,"X",NA,NA,NA,NA
326251,1100326251,110065060,110001052,"12","6020","A",NA,NA,1,"D",1,NA,"X",NA,NA,NA,NA
326252,1100326252,110065060,110001052,NA,"5910","A",NA,NA,1,"C",1,NA,"X",NA,NA,NA,NA
326253,1100326253,110065061,110001052,NA,"6360","A","T",NA,2,"D",1,NA,"X",NA,NA,NA,NA
326254,1100326254,110065064,110001052,"13","6360",NA,"W",NA,2,"C",1,NA,"X",NA,NA,NA,NA
326255,1100326255,110065064,110001052,"13","6360",NA,"B",NA,2,"C",1,NA,"X",NA,NA,NA,NA
326256,1100326256,110065064,110001052,NA,"5910","A",NA,NA,1,"C",1,NA,"X",NA,NA,NA,NA
326257,1100326257,110065064,110001052,NA,"5920","2",NA,NA,1,"C",1,NA,"X",NA,NA,NA,NA
326258,1100326258,110065064,110001052,NA,"5900","A",NA,NA,1,"C",1,NA,"X",NA,NA,NA,NA
326259,1100326259,110065064,110001052,NA,"710","A",NA,NA,1,"2",0,NA,"X","SW",NA,NA,NA
326260,1100326260,110065065,110001052,NA,"5900","3",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
326261,1100326261,110065065,110001052,NA,"6009",NA,NA,NA,3,"2",0,NA,"X",NA,NA,NA,NA
326262,1100326262,110065066,110001052,NA,"5900","A",NA,NA,2,"A",1,"PS","X",NA,NA,NA,NA
326263,1100326263,110065066,110001052,NA,"5900",NA,NA,NA,2,"2",0,NA,"X",NA,NA,NA,NA
326264,1100326264,110065066,110001052,NA,"5900",NA,NA,NA,2,"D",1,NA,"X",NA,NA,NA,NA
326265,1100326265,110065066,110001052,NA,"6340",NA,"W",NA,1,"A",1,NA,"X",NA,NA,NA,NA
326266,1100326266,110065066,110001052,NA,"5900","A",NA,NA,1,"D",1,NA,"X",NA,NA,NA,NA
326267,1100326267,110065066,110001052,NA,"5900","A",NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
326268,1100326268,110065067,110001052,"14","6360",NA,"W",NA,1,"B",1,NA,"X",NA,NA,NA,NA
326269,1100326269,110065067,110001052,"14","6360",NA,"T",NA,1,"B",1,NA,"X",NA,NA,NA,NA
326270,1100326270,110065067,110001052,NA,"5900",NA,NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
326271,1100326271,110065067,110001052,NA,"6009",NA,NA,NA,9,"E",0,NA,"P~X",NA,NA,NA,"SEA"
326272,1100326272,110065068,110001052,NA,"6340",NA,"B",NA,1,"C",1,NA,"X",NA,NA,NA,NA
326273,1100326273,110065069,110001052,NA,"6340",NA,"W",NA,1,"D",1,NA,"X",NA,NA,NA,NA
326274,1100326274,110065069,110001052,NA,"5900","A",NA,NA,1,"E",0,NA,"X",NA,NA,NA,NA
326275,1100326275,110065070,110001052,"15","6360",NA,NA,NA,4,"B",1,"DY","X",NA,NA,NA,NA
326276,1100326276,110065070,110001052,"15","5900",NA,NA,NA,1,"1",0,"Z","X",NA,NA,NA,NA
326277,1100326277,110065070,110001052,NA,"6340",NA,"W",NA,1,"2",0,NA,"X",NA,NA,NA,NA
326278,1100326278,110065070,110001052,NA,"6340",NA,"W",NA,1,"D",1,NA,"X",NA,NA,NA,NA
326279,1100326279,110065070,110001052,NA,"5910","A",NA,NA,1,"B",1,"DF","X",NA,NA,NA,NA
326280,1100326280,110065071,110001052,NA,"5910","A",NA,NA,1,"C",1,"F","X",NA,NA,NA,NA
326281,1100326281,110065073,110001052,"16","5900","3",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
326282,1100326282,110065073,110001052,"16","6360","A","W",NA,1,"C",1,NA,NA,NA,NA,NA,NA
326283,1100326283,110065073,110001052,NA,"6340",NA,"B",NA,1,"A",1,"DY",NA,NA,NA,NA,"EXIT WF"
326284,1100326284,110065074,110001052,"17","5900",NA,NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
326285,1100326285,110065074,110001052,"17","6360",NA,NA,NA,3,"C",1,NA,NA,NA,NA,NA,NA
326286,1100326286,110065074,110001052,"18","5920","A",NA,NA,1,"E",0,NA,"T",NA,NA,NA,"RA1"
326287,1100326287,110065074,110001052,"18","6000","A",NA,NA,1,"E",0,NA,"T",NA,NA,NA,"RA1"
326288,1100326288,110065074,110001052,NA,"6340",NA,"W",NA,1,"C",1,NA,NA,NA,NA,NA,NA
326289,1100326289,110065078,110001052,NA,"6340",NA,"W",NA,1,"C",1,NA,NA,NA,NA,NA,NA
326290,1100326290,110065078,110001052,NA,"5900","A",NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
326291,1100326291,110065080,110001052,NA,"6360",NA,"W",NA,1,"C",1,NA,NA,NA,NA,NA,NA
326292,1100326292,110065081,110001052,"19","5900","A",NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
326293,1100326293,110065081,110001052,"19","6360","A","B",NA,2,"D",1,NA,NA,NA,NA,NA,NA
326294,1100326294,110065081,110001052,"19","6360","I",NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
326295,1100326295,110065081,110001052,"20","6360",NA,"W",NA,1,"D",1,NA,NA,NA,NA,NA,NA
326296,1100326296,110065081,110001052,"20","6360",NA,"T",NA,1,"D",1,NA,NA,NA,NA,NA,NA
326297,1100326297,110065081,110001052,NA,"710","A",NA,NA,1,"3",0,NA,"X",NA,NA,NA,NA
326298,1100326298,110065081,110001052,NA,"6340",NA,"W",NA,1,"E",0,NA,NA,NA,NA,NA,NA
326299,1100326299,110065084,110001052,NA,"6340",NA,"W",NA,1,"C",1,NA,"X",NA,NA,NA,"ENTER WF"
326300,1100326300,110065084,110001052,NA,"5910","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
326301,1100326301,110065086,110001052,NA,"6009","I",NA,NA,1,"E",0,NA,"T",NA,NA,NA,"CPE3"
326302,1100326302,110065086,110001052,NA,"5900","A",NA,NA,5,"E",0,NA,"X",NA,NA,NA,NA
326303,1100326303,110065086,110001052,NA,"5900",NA,NA,NA,10,"E",0,NA,"X",NA,NA,NA,NA
326304,1100326304,110065088,110001052,NA,"100",NA,NA,NA,2,"A",1,"DF","X",NA,NA,NA,NA
326305,1100326305,110065089,110001052,NA,"5900","3",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
326306,1100326306,110065089,110001052,NA,"5900","A",NA,NA,1,"A",1,NA,"X",NA,NA,NA,NA
326307,1100326307,110065090,110001052,"21","5900","A",NA,NA,8,"A",1,"PS","X",NA,NA,NA,NA
326308,1100326308,110065090,110001052,"21","5900","2",NA,NA,1,"A",1,"PS","X",NA,NA,NA,NA
326309,1100326309,110065090,110001052,"21","5900","3",NA,NA,1,"A",1,"PS","X",NA,NA,NA,NA
326310,1100326310,110065090,110001052,"21","5910","A",NA,NA,1,"A",1,NA,"X",NA,NA,NA,NA
326311,1100326311,110065090,110001052,NA,"5900",NA,NA,NA,8,"D",1,"PS","X",NA,NA,NA,NA
326312,1100326312,110065091,110001052,NA,"6345",NA,NA,NA,1,"C",1,"DF","X",NA,NA,NA,NA
326313,1100326313,110065093,110001052,NA,"6340",NA,"W",NA,1,"D",1,NA,"X",NA,NA,NA,NA
326314,1100326314,110065093,110001052,NA,"5900","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
326315,1100326315,110065095,110001052,NA,"5900","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,"EXIT WF?"
326316,1100326316,110065096,110001052,NA,"720",NA,NA,NA,3,"2",0,NA,NA,NA,NA,NA,NA
326317,1100326317,110065098,110001052,NA,"6360",NA,"W",NA,1,"C",1,NA,NA,NA,NA,NA,NA
326318,1100326318,110065098,110001052,NA,"6360",NA,NA,NA,1,"D",1,"DF",NA,NA,NA,NA,NA
326319,1100326319,110065099,110001052,NA,"6340",NA,"T",NA,1,"A",1,"DY",NA,NA,NA,NA,NA
326320,1100326320,110065101,110001052,NA,"20",NA,NA,NA,1,"3",0,NA,NA,NA,NA,NA,NA
326321,1100326321,110065103,110001052,NA,"5920","2",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
326322,1100326322,110065104,110001052,NA,"6340",NA,"W",NA,1,"E",0,NA,NA,NA,NA,NA,NA
326323,1100326323,110065105,110001052,NA,"6360",NA,"W",NA,2,"C",1,NA,NA,NA,NA,NA,NA
326324,1100326324,110065105,110001052,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
326325,1100326325,110065107,110001052,"22","6360",NA,"B",NA,2,"E",0,NA,NA,NA,NA,NA,NA
326326,1100326326,110065107,110001052,"22","6360",NA,"W",NA,1,"E",0,NA,NA,NA,NA,NA,NA
326327,1100326327,110065107,110001052,NA,"6340",NA,"W",NA,1,"C",1,NA,NA,NA,NA,NA,NA
326328,1100326328,110065108,110001052,NA,"6340",NA,NA,NA,1,"3",0,NA,NA,NA,NA,NA,NA
326329,1100326329,110065108,110001052,NA,"5900","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
326330,1100326330,110065109,110001052,NA,"6340",NA,"W",NA,1,"E",0,NA,NA,NA,NA,NA,NA
326331,1100326331,110065109,110001052,NA,"5900","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
326332,1100326332,110065109,110001052,NA,"5900","A",NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
326333,1100326333,110065110,110001052,"23","6340",NA,"W",NA,4,"D",1,NA,NA,NA,NA,NA,NA
326334,1100326334,110065110,110001052,"23","6020","A",NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
326335,1100326335,110065111,110001052,NA,"6340",NA,"W",NA,1,"D",1,NA,NA,NA,NA,NA,NA
326336,1100326336,110065111,110001052,NA,"6345",NA,NA,NA,2,"E",0,NA,NA,NA,NA,NA,NA
326337,1100326337,110065112,110001052,NA,"6340",NA,"W",NA,1,"C",1,NA,NA,NA,NA,NA,NA
326338,1100326338,110065113,110001052,"24","6340",NA,"B",NA,1,"E",0,NA,NA,NA,NA,NA,NA
326339,1100326339,110065113,110001052,"24","6340",NA,"W",NA,2,"E",0,NA,NA,NA,NA,NA,NA
326340,1100326340,110065113,110001052,NA,"5900","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
326341,1100326341,110065114,110001052,"25","6340",NA,"W",NA,5,"D",1,NA,NA,NA,NA,NA,NA
326342,1100326342,110065114,110001052,"25","5900","A",NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
326343,1100326343,110065114,110001052,"25","6020","2",NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
326344,1100326344,110065114,110001052,"25","6360",NA,NA,NA,4,"D",1,NA,NA,NA,NA,NA,NA
326345,1100326345,110065114,110001052,NA,"5900","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
326346,1100326346,110065115,110001052,NA,"6340",NA,"W",NA,3,"D",0,NA,NA,NA,NA,NA,NA
326347,1100326347,110065116,110001052,"26","6360","A","W",NA,1,"A",1,NA,NA,NA,NA,NA,NA
326348,1100326348,110065116,110001052,"26","6360","A","B",NA,1,"A",1,NA,NA,NA,NA,NA,NA
326349,1100326349,110065116,110001052,NA,"6020","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
326350,1100326350,110065116,110001052,NA,"6360",NA,NA,NA,3,"C",1,NA,NA,NA,NA,NA,NA
326351,1100326351,110065117,110001052,NA,"6340",NA,NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
326352,1100326352,110065119,110001052,"27","6360",NA,NA,NA,7,"D",1,NA,NA,NA,NA,NA,NA
326353,1100326353,110065119,110001052,"27","6020",NA,NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
326354,1100326354,110065119,110001052,NA,"6360",NA,NA,NA,3,"D",1,NA,NA,NA,NA,NA,NA
326355,1100326355,110065119,110001052,NA,"710","A",NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
326356,1100326356,110065120,110001052,NA,"6340",NA,"B",NA,1,"D",1,NA,NA,NA,NA,NA,NA
326357,1100326357,110065121,110001052,NA,"6340",NA,"B",NA,1,"2",0,NA,NA,NA,NA,NA,NA
326358,1100326358,110065122,110001052,NA,"6360",NA,"W",NA,1,"D",1,NA,NA,NA,NA,NA,NA
326359,1100326359,110065123,110001052,NA,"710",NA,NA,NA,1,"3",0,NA,NA,NA,NA,NA,NA
326360,1100326360,110065127,110001052,"28","6360",NA,NA,NA,3,"B",1,NA,NA,NA,NA,NA,NA
326361,1100326361,110065127,110001052,"28","6020","2",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
326362,1100326362,110065127,110001052,"29","6360","A","T",NA,3,"C",1,NA,NA,NA,NA,NA,NA
326363,1100326363,110065127,110001052,"29","6360","I","T",NA,1,"C",1,NA,NA,NA,NA,NA,NA
326364,1100326364,110065127,110001052,"29","6020","2",NA,NA,2,"C",1,NA,NA,NA,NA,NA,NA
326365,1100326365,110065128,110001052,NA,"6340",NA,"W",NA,1,"E",0,NA,NA,NA,NA,NA,NA
326366,1100326366,110065128,110001052,NA,"6340",NA,"T",NA,2,"B",1,NA,NA,NA,NA,NA,NA
326367,1100326367,110065129,110001052,NA,"6360","I",NA,NA,1,"A",1,"DY",NA,NA,NA,NA,NA
326368,1100326368,110065129,110001052,NA,"6360",NA,NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
326369,1100326369,110065129,110001052,NA,"6020","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
326370,1100326370,110065129,110001052,NA,"5900","2",NA,NA,1,"B",1,"PS",NA,NA,NA,NA,NA
326371,1100326371,110065130,110001052,NA,"5926","2",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
326372,1100326372,110065130,110001052,NA,"6000","2",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
326373,1100326373,110065130,110001052,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
326374,1100326374,110065131,110001052,"30","6020","A",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
326375,1100326375,110065131,110001052,"30","6020","2",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
326376,1100326376,110065131,110001052,NA,"6360",NA,"W",NA,2,"C",1,NA,NA,NA,NA,NA,NA
326377,1100326377,110065133,110001052,NA,"5920","2",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
326378,1100326378,110065134,110001052,NA,"5900","3",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
326379,1100326379,110065135,110001052,"31","6360",NA,"W",NA,1,"C",1,NA,NA,NA,NA,NA,NA
326380,1100326380,110065135,110001052,"31","6360",NA,"B",NA,1,"C",1,NA,NA,NA,NA,NA,NA
326381,1100326381,110065135,110001052,"32","6020","2",NA,NA,1,"A",0,NA,NA,NA,NA,NA,NA
326382,1100326382,110065135,110001052,"32","6360",NA,NA,NA,2,"A",0,NA,NA,NA,NA,NA,NA
326383,1100326383,110065137,110001052,"33","6020","A",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
326384,1100326384,110065137,110001052,"33","6360",NA,NA,NA,2,"C",1,NA,NA,NA,NA,NA,NA
326385,1100326385,110065137,110001052,NA,"6020","2",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
326386,1100326386,110065138,110001052,NA,"6340",NA,"B",NA,1,"A",1,NA,NA,NA,NA,NA,NA
326387,1100326387,110065139,110001052,"34","6020","A",NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
326388,1100326388,110065139,110001052,"34","6020","2",NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
326389,1100326389,110065139,110001052,"34","6360",NA,NA,NA,2,"D",1,NA,NA,NA,NA,NA,NA
326390,1100326390,110065139,110001052,"34","6340",NA,NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
326391,1100326391,110065139,110001052,"35","5900","A",NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
326392,1100326392,110065139,110001052,"35","6360",NA,NA,NA,3,"D",1,NA,NA,NA,NA,NA,NA
326393,1100326393,110065139,110001052,NA,"6360",NA,NA,NA,4,"E",0,NA,NA,NA,NA,NA,NA
326394,1100326394,110065139,110001052,NA,"6340",NA,"W",NA,1,"E",0,NA,NA,NA,NA,NA,NA
326395,1100326395,110065142,110001052,NA,"6340",NA,"B",NA,1,"2",0,NA,"X",NA,NA,NA,NA
326396,1100326396,110065144,110001052,NA,"6340",NA,"B",NA,1,"B",1,NA,"X",NA,NA,NA,NA
326397,1100326397,110065145,110001052,NA,"5900","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
326398,1100326398,110065145,110001052,NA,"6020","A",NA,NA,1,"C",1,NA,"X",NA,NA,NA,NA
326399,1100326399,110065145,110001052,NA,"5900","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
326400,1100326400,110065147,110001052,NA,"5900","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,"16:02 EXIT WF"
326401,1100326401,110065147,110001052,NA,"9999",NA,NA,NA,1,"E",0,NA,NA,NA,NA,NA,"BEAM GO23 TOW 90° 3-5KM"
326402,1100326402,110065147,110001052,NA,"5900","3",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
326403,1100326403,110065149,110001052,NA,"6340",NA,"W",NA,1,"D",1,NA,NA,NA,NA,NA,NA
326404,1100326404,110065150,110001052,NA,"6360",NA,"W",NA,2,"E",0,NA,NA,NA,NA,NA,NA
326405,1100326405,110065151,110001052,"36","5920","2",NA,NA,1,"2",1,NA,"V",NA,NA,NA,NA
326406,1100326406,110065151,110001052,"36","5920","3",NA,NA,1,"2",1,NA,"V",NA,NA,NA,NA
326407,1100326407,110065151,110001052,NA,"5926","2",NA,NA,1,"2",0,NA,"V",NA,NA,NA,NA
326408,1100326408,110065151,110001052,NA,"6000","2",NA,NA,1,"2",0,NA,"V",NA,NA,NA,NA
326409,1100326409,110065151,110001052,NA,"5920",NA,NA,NA,2,"2",0,NA,"V",NA,NA,NA,NA
326410,1100326410,110065151,110001052,NA,"5910","A",NA,NA,1,"C",1,NA,"V",NA,NA,NA,NA
326411,1100326411,110065152,110001052,"37","5920","3",NA,NA,1,"2",0,NA,"V",NA,NA,NA,NA
326412,1100326412,110065152,110001052,"37","5920","4",NA,NA,1,"2",0,NA,"V",NA,NA,NA,NA
326413,1100326413,110065152,110001052,NA,"5926","2",NA,NA,1,"2",0,NA,"V",NA,NA,NA,NA
326414,1100326414,110065152,110001052,NA,"5920","4",NA,NA,1,"C",1,NA,"V",NA,NA,NA,NA
326415,1100326415,110065152,110001052,NA,"5910","A",NA,NA,1,"2",0,NA,"V",NA,NA,NA,NA
326416,1100326416,110065152,110001052,NA,"5920","3",NA,NA,2,"2",0,NA,"V",NA,NA,NA,NA
326417,1100326417,110065152,110001052,NA,"5910","A",NA,NA,1,"B",1,NA,"V",NA,NA,NA,NA
326418,1100326418,110065152,110001052,NA,"5920","3",NA,NA,1,"B",1,NA,"V",NA,NA,NA,NA
326419,1100326419,110065152,110001052,NA,"5920","A",NA,NA,1,"1",0,NA,"V",NA,NA,NA,NA
326420,1100326420,110065152,110001052,NA,"5920","3",NA,NA,1,"2",0,NA,"V",NA,NA,NA,NA
326421,1100326421,110065152,110001052,NA,"5920","2",NA,NA,1,"1",0,NA,"V",NA,NA,NA,NA
326422,1100326422,110065153,110001052,NA,"5900","A",NA,NA,1,"1",0,NA,"V",NA,NA,NA,NA
326423,1100326423,110065153,110001052,NA,"5920","3",NA,NA,1,"1",0,NA,"V",NA,NA,NA,NA
326424,1100326424,110065153,110001052,NA,"6009",NA,NA,NA,250,"E",0,NA,"V",NA,NA,NA,NA
326425,1100326425,110065153,110001052,NA,"5920","A",NA,NA,1,"1",0,NA,"V",NA,NA,NA,NA
326426,1100326426,110065153,110001052,NA,"5920","3",NA,NA,1,"1",0,NA,"V",NA,NA,NA,NA
326427,1100326427,110065155,110001052,NA,"9999",NA,NA,NA,1,"E",0,NA,NA,NA,NA,NA,"BEAM ARM44 TOW 90° 2KM"
326428,1100326428,110065155,110001052,NA,"5910","3",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
326429,1100326429,110065155,110001052,NA,"5927","2",NA,NA,1,"1",0,NA,"E",NA,NA,NA,NA
326430,1100326430,110065157,110001052,NA,"5900","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
326431,1100326431,110065159,110001052,NA,"710","A",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
326432,1100326432,110065159,110001052,NA,"6360",NA,NA,NA,3,"2",0,NA,NA,NA,NA,NA,NA
326433,1100326433,110065162,110001052,NA,"63510",NA,NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
326434,1100326434,110065163,110001052,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
326435,1100326435,110065163,110001052,NA,"710","5",NA,NA,1,"A",0,NA,NA,NA,NA,NA,NA
326436,1100326436,110065163,110001052,NA,"6360",NA,NA,NA,2,"2",0,NA,NA,"NE",NA,NA,NA
326437,1100326437,110065164,110001052,NA,"6360",NA,NA,NA,8,"E",0,NA,NA,NA,NA,NA,NA
326438,1100326438,110065164,110001052,NA,"6020","A",NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
326439,1100326439,110065164,110001052,NA,"6000","A",NA,NA,1,"A",0,NA,NA,NA,NA,NA,NA
326440,1100326440,110065165,110001052,NA,"6340",NA,"B",NA,1,"E",0,NA,NA,NA,NA,NA,NA
326441,1100326441,110065166,110001052,NA,"6360",NA,"B",NA,1,"2",0,NA,NA,NA,NA,NA,NA
326442,1100326442,110065166,110001052,NA,"6000","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
326443,1100326443,110065167,110001052,NA,"710","5",NA,NA,2,"2",0,NA,NA,NA,NA,NA,NA
326444,1100326444,110065168,110001052,NA,"6345",NA,NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
326445,1100326445,110065168,110001052,NA,"6840",NA,NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
